"fk_DataHistory_AreaCode_Area";"fk_DataHistory_ItemCode_Item";"fk_DataHistory_ElementCode_Element";"DataHistory_Year";"DataHistory_Value";"fk_DataHistory_SymbolCode_Symbol";"DataHistory_Note";"fk_DataHistory_DataSourceIssueID_DataSourceIssue";"DataHistory_Author";"DataHistory_UpdateDate";"DataHistory_RecordNo";"fk_DataHistory_SourceID_Sources";"DataHistory_SourceVolume";"DataHistory_SourceNote";"fk_DataHistory_CurrencyCode_Currency";"DataHistory_Supervisor";"DataHistory_ValidateFlag"
"2";"462";"5530";"1991";"4339.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN";"FAOSTAT";"N"
"2";"462";"5530";"1992";"4339.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN";"FAOSTAT";"N"
"2";"462";"5530";"1993";"4339.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN";"FAOSTAT";"N"
"2";"462";"5530";"1994";"4339.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN";"FAOSTAT";"N"
"2";"462";"5530";"1995";"8059.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN";"FAOSTAT";"N"
"2";"462";"5530";"1996";"10910.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN";"FAOSTAT";"N"
"2";"462";"5530";"1997";"13638.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN";"FAOSTAT";"N"
"2";"462";"5530";"1998";"16614.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN";"FAOSTAT";"N"
"2";"462";"5530";"1999";"20581.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN";"FAOSTAT";"N"
"2";"462";"5530";"2000";"21077.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN";"FAOSTAT";"N"
"2";"462";"5530";"2001";"20333.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN";"FAOSTAT";"N"
"2";"462";"5530";"2002";"20581.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN";"FAOSTAT";"N"
"2";"462";"5530";"2003";"20832.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN";"FAOSTAT";"N"
"2";"462";"5530";"2004";"22568.2";"Ft";"item variation & DGP deflator";;"fabi";"2007-04-10 15:19:54";"1";;"";"";"AFN ";"fabi";" "
"2";"462";"5530";"2004";"19735.6";"Ft";"based on melons";;"fabi";"2008-05-07 17:34:33";"2";;"";"";"AFN ";"fabi";" "
"2";"462";"5530";"2005";"23491.4";"Ft";"item variation & DGP deflator";;"fabi";"2007-04-10 14:55:14";"1";;"";"";"AFN ";"fabi";" "
"2";"462";"5530";"2005";"16665.6";"Ft";"based on melons";;"fabi";"2008-05-07 17:34:33";"2";;"";"";"AFN ";"fabi";" "
"2";"462";"5530";"2006";"18344.1";"Ft";"based on GDP deflator";;"fabi";"2008-05-07 17:34:33";"1";;"";"";"AFN ";"fabi";" "
"2";"462";"5531";"1991";"4339.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN ";"FAOSTAT";"N"
"2";"462";"5531";"1992";"4339.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN ";"FAOSTAT";"N"
"2";"462";"5531";"1993";"4339.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN ";"FAOSTAT";"N"
"2";"462";"5531";"1994";"4339.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN ";"FAOSTAT";"N"
"2";"462";"5531";"1995";"8059.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN ";"FAOSTAT";"N"
"2";"462";"5531";"1996";"10910.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN ";"FAOSTAT";"N"
"2";"462";"5531";"1997";"13638.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN ";"FAOSTAT";"N"
"2";"462";"5531";"1998";"16614.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN ";"FAOSTAT";"N"
"2";"462";"5531";"1999";"20581.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN ";"FAOSTAT";"N"
"2";"462";"5531";"2000";"21077.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN ";"FAOSTAT";"N"
"2";"462";"5531";"2001";"20333.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN ";"FAOSTAT";"N"
"2";"462";"5531";"2002";"20581.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN ";"FAOSTAT";"N"
"2";"462";"5531";"2003";"20832.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN ";"FAOSTAT";"N"
"2";"462";"5531";"2004";"22568.2";"Ft";"item variation & DGP deflator";;"fabi";"2007-04-10 15:19:54";"1";;"";"";"AFN ";"fabi";" "
"2";"462";"5531";"2004";"19735.6";"Ft";"based on melons";;"fabi";"2008-05-07 17:34:33";"2";;"";"";"AFN ";"fabi";" "
"2";"462";"5531";"2005";"23491.4";"Ft";"item variation & DGP deflator";;"fabi";"2007-04-10 14:55:14";"1";;"";"";"AFN ";"fabi";" "
"2";"462";"5531";"2005";"16665.6";"Ft";"based on melons";;"fabi";"2008-05-07 17:34:33";"2";;"";"";"AFN ";"fabi";" "
"2";"462";"5531";"2006";"18344.1";"Ft";"based on GDP deflator";;"fabi";"2008-05-07 17:34:33";"1";;"";"";"AFN ";"fabi";" "
"2";"462";"5532";"1991";"85750.9881422925";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"USD";"FAOSTAT";"N"
"2";"462";"5532";"1992";"85750.9881422925";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"USD";"FAOSTAT";"N"
"1";"462";"5530";"1991";"578.0";"Fz";"                                                                                                                                                                                                                                                               ";;"turturam";"2007-03-14 16:33:38";"1";;"";"";"RUR ";"fabi";" "
"1";"462";"5530";"1992";"3864.0";"F ";"  ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"RUR";"FAOSTAT";"N"
"1";"462";"5530";"1993";"57616.0";"F ";"  ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"RUR";"FAOSTAT";"N"
"1";"462";"5530";"1994";"12120.0";"F ";"  ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AMD";"FAOSTAT";"N"
"1";"462";"5530";"1995";"31654.0";"F ";"  ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AMD";"FAOSTAT";"N"
"1";"462";"5530";"1996";"37856.0";"F ";"  ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AMD";"FAOSTAT";"N"
"1";"462";"5530";"1997";"44570.0";"F ";"aq 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AMD";"FAOSTAT";"N"
"1";"462";"5530";"1998";"61463.0";"F ";"aq 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AMD";"FAOSTAT";"N"
"1";"462";"5530";"1999";"43084.0";"F ";"aq 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AMD";"FAOSTAT";"N"
"1";"462";"5530";"2000";"56280.0";"F ";"aq 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AMD";"FAOSTAT";"N"
"1";"462";"5530";"2001";"52103.0";"F ";"aq 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AMD";"FAOSTAT";"N"
"1";"462";"5530";"2002";"52430.0";"F ";"aq 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AMD";"FAOSTAT";"N"
"1";"462";"5530";"2003";"75744.9";"Fm";"equal to egplants";;"turturam";"2007-03-13 10:49:34";"1";;"";"";"AMD ";"fabi";" "
"1";"462";"5530";"2004";"100360.0";"Fm";"equal to egplants";;"turturam";"2007-03-13 10:49:34";"1";;"";"";"AMD ";"fabi";" "
"1";"462";"5530";"2005";"48591.0";"Fm";"equal to egplants";;"turturam";"2007-03-13 10:49:34";"1";;"";"";"AMD ";"fabi";" "
"1";"462";"5531";"1991";"2.89";"Fz";"                                                                                                                                                                                                                                                               ";;"turturam";"2007-03-14 16:33:38";"1";;"";"";"AMD ";"fabi";" "
"1";"462";"5531";"1992";"19.32";"F ";"  ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AMD ";"FAOSTAT";"N"
"1";"462";"5531";"1993";"288.08";"F ";"  ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AMD ";"FAOSTAT";"N"
"1";"462";"5531";"1994";"12120.0";"F ";"  ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AMD ";"FAOSTAT";"N"
"1";"462";"5531";"1995";"31654.0";"F ";"  ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AMD ";"FAOSTAT";"N"
"1";"462";"5531";"1996";"37856.0";"F ";"  ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AMD ";"FAOSTAT";"N"
"1";"462";"5531";"1997";"44570.0";"F ";"aq 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AMD ";"FAOSTAT";"N"
"1";"462";"5531";"1998";"61463.0";"F ";"aq 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AMD ";"FAOSTAT";"N"
"1";"462";"5531";"1999";"43084.0";"F ";"aq 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AMD ";"FAOSTAT";"N"
"1";"462";"5531";"2000";"56280.0";"F ";"aq 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AMD ";"FAOSTAT";"N"
"1";"462";"5531";"2001";"52103.0";"F ";"aq 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AMD ";"FAOSTAT";"N"
"1";"462";"5531";"2002";"52430.0";"F ";"aq 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AMD ";"FAOSTAT";"N"
"1";"462";"5531";"2003";"75744.9";"Fm";"equal to egplants";;"turturam";"2007-03-13 10:49:34";"1";;"";"";"AMD ";"fabi";" "
"1";"462";"5531";"2004";"100360.0";"Fm";"equal to egplants";;"turturam";"2007-03-13 10:49:34";"1";;"";"";"AMD ";"fabi";" "
"1";"462";"5531";"2005";"48591.0";"Fm";"equal to egplants";;"turturam";"2007-03-13 10:49:34";"1";;"";"";"AMD ";"fabi";" "
"1";"462";"5532";"1991";"76.05263157894737";"Fz";"                                                                                                                                                                                                                                                               ";;"turturam";"2007-03-14 16:33:38";"1";;"";"";"USD";"fabi";" "
"2";"462";"5532";"1993";"85750.9881422925";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"USD";"FAOSTAT";"N"
"2";"462";"5532";"1994";"10207.010115266996";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"USD";"FAOSTAT";"N"
"2";"462";"5532";"1995";"9671.186847473899";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"USD";"FAOSTAT";"N"
"2";"462";"5532";"1996";"4364.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"USD";"FAOSTAT";"N"
"2";"462";"5532";"1997";"4546.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"USD";"FAOSTAT";"N"
"2";"462";"5532";"1998";"5537.815406153128";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"USD";"FAOSTAT";"N"
"2";"462";"5532";"1999";"441.46762620791725";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"USD";"FAOSTAT";"N"
"2";"462";"5532";"2000";"445.06056050137676";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"USD";"FAOSTAT";"N"
"2";"462";"5532";"2001";"428.06315789473683";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"USD";"FAOSTAT";"N"
"2";"462";"5532";"2002";"435.4569113259844";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"USD";"FAOSTAT";"N"
"2";"462";"5532";"2003";"427.2109066747603";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"USD";"FAOSTAT";"N"
"2";"462";"5532";"2004";"412.4877469678317";"Ft";"item variation & DGP deflator";;"fabi";"2007-04-10 15:19:54";"1";;"";"";"USD";"fabi";" "
"2";"462";"5532";"2004";"412.4877469678317";"Ft";"based on melons";;"fabi";"2008-05-07 17:34:33";"2";;"";"";"USD";"fabi";" "
"2";"462";"5532";"2005";"336.71552048102217";"Ft";"item variation & DGP deflator";;"fabi";"2007-04-10 14:55:14";"1";;"";"";"USD";"fabi";" "
"2";"462";"5532";"2005";"336.71552048102217";"Ft";"based on melons";;"fabi";"2008-05-07 17:34:33";"2";;"";"";"USD";"fabi";" "
"2";"462";"5532";"2006";"367.43094182708967";"Ft";"based on GDP deflator";;"fabi";"2008-05-07 17:34:33";"1";;"";"";"USD";"fabi";" "
"2";"548";"5530";"1991";"20171.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN";"FAOSTAT";"N"
"2";"548";"5530";"1992";"20171.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN";"FAOSTAT";"N"
"2";"548";"5530";"1993";"20171.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN";"FAOSTAT";"N"
"2";"548";"5530";"1994";"20171.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN";"FAOSTAT";"N"
"2";"548";"5530";"1995";"37460.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN";"FAOSTAT";"N"
"2";"548";"5530";"1996";"50714.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN";"FAOSTAT";"N"
"2";"548";"5530";"1997";"63393.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN";"FAOSTAT";"N"
"2";"548";"5530";"1998";"77224.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN";"FAOSTAT";"N"
"2";"548";"5530";"1999";"95666.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN";"FAOSTAT";"N"
"2";"548";"5530";"2000";"97971.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN";"FAOSTAT";"N"
"2";"548";"5530";"2001";"94513.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN";"FAOSTAT";"N"
"2";"548";"5530";"2002";"95666.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN";"FAOSTAT";"N"
"2";"548";"5530";"2003";"105045.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN";"FAOSTAT";"N"
"2";"548";"5530";"2004";"115302.7";"Ft";"item variation & DGP deflator";;"fabi";"2007-04-10 15:19:54";"1";;"";"";"AFN ";"fabi";" "
"2";"548";"5530";"2005";"121437.9";"Ft";"item variation & DGP deflator";;"fabi";"2007-04-10 14:55:14";"1";;"";"";"AFN ";"fabi";" "
"2";"548";"5530";"2005";"121437.9";"Ft";"Core";;"fabi";"2008-02-20 15:50:26";"2";;"";"";"AFN ";"fabi";" "
"2";"548";"5530";"2006";"133669.1";"Ft";"Based on GDP Deflator";;"turturam";"2008-10-14 16:07:00";"1";;"";"";"AFN";"ballayan";" "
"2";"548";"5531";"1991";"20171.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN ";"FAOSTAT";"N"
"2";"548";"5531";"1992";"20171.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN ";"FAOSTAT";"N"
"2";"548";"5531";"1993";"20171.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN ";"FAOSTAT";"N"
"2";"548";"5531";"1994";"20171.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN ";"FAOSTAT";"N"
"2";"548";"5531";"1995";"37460.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN ";"FAOSTAT";"N"
"3";"462";"5530";"1991";"20328.0";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5530";"1992";"34271.6";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5530";"1993";"63404.0";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5530";"1994";"33675.6";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5530";"1995";"36300.0";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5530";"1996";"39930.0";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5530";"1997";"48642.0";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5530";"1998";"49126.0";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5530";"1999";"43318.0";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5530";"2000";"47795.0";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5530";"2001";"52756.0";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5530";"2002";"50820.0";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5530";"2003";"50820.0";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5530";"2004";"43681.0";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5530";"2005";"45980.0";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5530";"2006";"46343.0";"Fa";"WPR on tomatoes (121%)";;"fabi";"2008-04-25 16:55:34";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5531";"1991";"20328.0";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5531";"1992";"34271.6";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5531";"1993";"63404.0";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5531";"1994";"33675.6";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5531";"1995";"36300.0";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5531";"1996";"39930.0";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5531";"1997";"48642.0";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5531";"1998";"49126.0";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5531";"1999";"43318.0";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5531";"2000";"47795.0";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5531";"2001";"52756.0";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5531";"2002";"50820.0";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5531";"2003";"50820.0";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5531";"2004";"43681.0";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5531";"2005";"45980.0";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5531";"2006";"46343.0";"Fa";"WPR on tomatoes (121%)";;"fabi";"2008-04-25 16:55:34";"1";;"";"";"ALL ";"fabi";" "
"3";"462";"5532";"1991";"2050.516462233699";"Fa";"WPR on tomatoes (121%)";;"turturam";"2007-03-12 14:13:10";"1";;"";"";"USD";"fabi";" "
"2";"548";"5531";"1996";"50714.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN ";"FAOSTAT";"N"
"2";"548";"5531";"1997";"63393.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN ";"FAOSTAT";"N"
"2";"548";"5531";"1998";"77224.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN ";"FAOSTAT";"N"
"2";"548";"5531";"1999";"95666.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN ";"FAOSTAT";"N"
"2";"548";"5531";"2000";"97971.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN ";"FAOSTAT";"N"
"2";"548";"5531";"2001";"94513.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN ";"FAOSTAT";"N"
"2";"548";"5531";"2002";"95666.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN ";"FAOSTAT";"N"
"2";"548";"5531";"2003";"105045.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"AFN ";"FAOSTAT";"N"
"2";"548";"5531";"2004";"115302.7";"Ft";"item variation & DGP deflator";;"fabi";"2007-04-10 15:19:54";"1";;"";"";"AFN ";"fabi";" "
"2";"548";"5531";"2005";"121437.9";"Ft";"item variation & DGP deflator";;"fabi";"2007-04-10 14:55:14";"1";;"";"";"AFN ";"fabi";" "
"2";"548";"5531";"2005";"121437.9";"Ft";"Core";;"fabi";"2008-02-20 15:50:26";"2";;"";"";"AFN ";"fabi";" "
"2";"548";"5531";"2006";"133669.1";"Ft";"Based on GDP Deflator";;"turturam";"2008-10-14 16:07:00";"1";;"";"";"AFN ";"ballayan";" "
"2";"548";"5532";"1991";"398636.36363636365";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"USD";"FAOSTAT";"N"
"2";"548";"5532";"1992";"398636.36363636365";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"USD";"FAOSTAT";"N"
"2";"548";"5532";"1993";"398636.36363636365";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"USD";"FAOSTAT";"N"
"2";"548";"5532";"1994";"47450.01176193837";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"USD";"FAOSTAT";"N"
"2";"548";"5532";"1995";"44953.79815192607";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"USD";"FAOSTAT";"N"
"2";"548";"5532";"1996";"20285.6";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"USD";"FAOSTAT";"N"
"2";"548";"5532";"1997";"21131.0";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"USD";"FAOSTAT";"N"
"2";"548";"5532";"1998";"25740.475317489414";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"USD";"FAOSTAT";"N"
"2";"548";"5532";"1999";"2052.0597604006907";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"USD";"FAOSTAT";"N"
"2";"548";"5532";"2000";"2068.7492609422775";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"USD";"FAOSTAT";"N"
"2";"548";"5532";"2001";"1989.7473684210527";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"USD";"FAOSTAT";"N"
"2";"548";"5532";"2002";"2024.1203478408058";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"USD";"FAOSTAT";"N"
"2";"548";"5532";"2003";"2154.20361423052";"F ";"AQ 2004 ";;"FAOSTAT";"2006-12-01 00:00:00";"1";;;;"USD";"FAOSTAT";"N"
"2";"548";"5532";"2004";"2409.906511193367";"Ft";"item variation & DGP deflator";;"fabi";"2007-04-10 15:19:54";"1";;"";"";"USD";"fabi";" "
"2";"548";"5532";"2005";"2453.558570025821";"Ft";"item variation & DGP deflator";;"fabi";"2007-04-10 14:55:14";"1";;"";"";"USD";"fabi";" "
"2";"548";"5532";"2005";"2453.558570025821";"Ft";"Core";;"fabi";"2008-02-20 15:50:26";"2";;"";"";"USD";"fabi";" "
"2";"548";"5532";"2006";"2677.3820087210293";"Ft";"Based on GDP Deflator";;"turturam";"2008-10-14 16:07:00";"1";;"";"";"USD";"ballayan";" "
